4.151404151404151401e-04 2.608108383758617893e-02 4.520090560593167245e-02 3.830504760069503717e-02 1.700000000000000000e+02 2.883005563448337217e-05 1.700000000000000000e+02 4.901549995966352386e-05 1.700000000000000000e+02 9.614359212839094712e-05
4.395604395604395601e-04 2.761488598083881862e-02 4.890999560926826556e-02 4.199506701767395656e-02 1.800000000000000000e+02 2.721826512818906248e-05 1.800000000000000000e+02 1.617900200048735793e-04 1.800000000000000000e+02 1.070733241857619580e-04
4.639804639804639801e-04 2.914862311185687990e-02 4.890999560926826556e-02 4.199506701767395656e-02 1.900000000000000000e+02 2.577763473808211637e-05 1.900000000000000000e+02 3.134154343926817579e-04 1.900000000000000000e+02 1.277729936481900236e-04
4.884004884004884001e-04 3.068229161984587297e-02 5.261908561260486561e-02 4.568508643465286900e-02 2.000000000000000000e+02 2.448221279536236231e-05 2.000000000000000000e+02 7.191813290703020112e-05 2.000000000000000000e+02 8.778234128642579059e-05
5.128205128205128201e-04 3.221588789417285936e-02 4.890999560926826556e-02 4.937510585163178839e-02 2.100000000000000000e+02 2.331105252836555237e-05 2.100000000000000000e+02 2.085718483158605161e-04 2.100000000000000000e+02 6.004185886990500895e-05
5.372405372405372401e-04 3.374940832437495902e-02 5.261908561260486561e-02 4.568508643465286900e-02 2.200000000000000000e+02 2.224705881191526037e-05 2.200000000000000000e+02 6.113739696957847317e-05 2.200000000000000000e+02 6.902300781138969799e-05
5.616605616605616601e-04 3.528284930016786086e-02 5.632817561594145872e-02 4.937510585163178839e-02 2.300000000000000000e+02 2.127614027818515303e-05 2.300000000000000000e+02 2.660207253503754708e-04 2.300000000000000000e+02 5.912920636113346543e-05
5.860805860805860801e-04 3.681620721145428821e-02 5.261908561260486561e-02 5.306512526861070778e-02 2.400000000000000000e+02 2.038657630672509070e-05 2.400000000000000000e+02 9.203194732122293119e-05 2.400000000000000000e+02 1.359516034438631429e-04
6.105006105006105001e-04 3.834947844833252323e-02 5.632817561594145872e-02 5.306512526861070778e-02 2.500000000000000000e+02 1.956853784811158473e-05 2.500000000000000000e+02 2.799013311661048358e-04 2.500000000000000000e+02 1.385901255828978808e-04
6.349206349206349201e-04 3.988265940110490709e-02 6.003726561927805183e-02 5.306512526861070778e-02 2.600000000000000000e+02 1.881372010786583470e-05 2.600000000000000000e+02 5.128415307786419227e-05 2.600000000000000000e+02 1.055057026667653768e-04
6.593406593406593401e-04 4.141574646028634704e-02 6.003726561927805183e-02 5.675514468558962716e-02 2.700000000000000000e+02 1.811505772959013958e-05 2.700000000000000000e+02 1.938837966602457476e-04 2.700000000000000000e+02 6.055088710355185916e-05
6.837606837606837601e-04 4.294873601661275409e-02 6.003726561927805183e-02 5.675514468558962716e-02 2.800000000000000000e+02 1.746650161520098737e-05 2.800000000000000000e+02 1.147438620139738281e-04 2.800000000000000000e+02 8.785321013429134285e-05
7.081807081807081801e-04 4.448162446104963336e-02 6.374635562261464494e-02 5.675514468558962716e-02 2.900000000000000000e+02 1.686284234573023506e-05 2.900000000000000000e+02 9.120254224168858771e-05 2.900000000000000000e+02 6.338915059510385043e-05
7.326007326007326001e-04 4.601440818480050099e-02 6.374635562261464494e-02 5.675514468558962716e-02 3.000000000000000000e+02 1.629956922086031476e-05 3.000000000000000000e+02 1.192936373183574826e-04 3.000000000000000000e+02 4.528071500310355179e-05
7.570207570207570201e-04 4.754708357931543283e-02 6.374635562261464494e-02 6.044516410256854655e-02 3.100000000000000000e+02 1.577275679966916755e-05 3.100000000000000000e+02 1.391878809829564341e-04 3.100000000000000000e+02 1.051583097449773055e-04
7.814407814407814401e-04 4.907964703629951603e-02 6.745544562595123805e-02 6.413518351954745900e-02 3.200000000000000000e+02 1.527897287449588720e-05 3.200000000000000000e+02 3.807235650652884449e-05 3.200000000000000000e+02 2.706832151244438969e-05
8.058608058608058601e-04 5.061209494772138384e-02 6.745544562595123805e-02 6.413518351954745900e-02 3.300000000000000000e+02 1.481520329447795987e-05 3.300000000000000000e+02 5.153269453761738072e-05 3.300000000000000000e+02 7.427101915451379821e-05
8.302808302808302801e-04 5.214442370582168113e-02 7.116453562928783116e-02 6.413518351954745900e-02 3.400000000000000000e+02 1.437879014306570245e-05 3.400000000000000000e+02 1.008010700242698427e-04 3.400000000000000000e+02 2.124340668021690000e-05
8.547008547008547001e-04 5.367662970312159221e-02 7.487362563262442428e-02 6.782520293652638532e-02 3.500000000000000000e+02 1.396738057969759034e-05 3.500000000000000000e+02 6.714616004274680673e-05 3.500000000000000000e+02 3.530524416433142120e-05
8.791208791208791201e-04 5.520870933243126472e-02 7.487362563262442428e-02 6.782520293652638532e-02 3.600000000000000000e+02 1.357888425778206942e-05 3.600000000000000000e+02 6.378287358546231721e-05 3.600000000000000000e+02 8.383185490253571655e-05
9.035409035409035401e-04 5.674065898685839299e-02 7.487362563262442428e-02 7.151522235350529777e-02 3.700000000000000000e+02 1.321143768622254262e-05 3.700000000000000000e+02 1.915204461129457002e-05 3.700000000000000000e+02 1.575434013384209987e-04
9.279609279609279601e-04 5.827247505981664188e-02 7.487362563262442428e-02 7.151522235350529777e-02 3.800000000000000000e+02 1.286337424745273892e-05 3.800000000000000000e+02 5.853141111100853660e-05 3.800000000000000000e+02 8.270345909571264246e-05
9.523809523809523801e-04 5.980415394503416776e-02 7.858271563596103126e-02 7.520524177048422410e-02 3.900000000000000000e+02 1.253319885108087543e-05 3.900000000000000000e+02 7.870108306902544456e-05 3.900000000000000000e+02 1.369738587328365260e-04
9.768009768009768001e-04 6.133569203656209085e-02 8.229180563929762438e-02 7.520524177048422410e-02 4.000000000000000000e+02 1.221956640740148650e-05 4.000000000000000000e+02 5.543186648206698301e-05 4.000000000000000000e+02 6.568253149754184556e-05
1.001221001221001220e-03 6.286708572878300927e-02 8.229180563929762438e-02 7.520524177048422410e-02 4.100000000000000000e+02 1.192126346515299917e-05 4.100000000000000000e+02 1.136325473366274225e-04 4.100000000000000000e+02 7.156655064508391786e-06
1.025641025641025640e-03 6.439833141641945757e-02 8.229180563929762438e-02 7.520524177048422410e-02 4.200000000000000000e+02 1.163719248372167217e-05 4.200000000000000000e+02 6.906395176061819272e-05 4.200000000000000000e+02 3.218472363853973101e-05
1.050061050061050060e-03 6.592942549454242074e-02 8.600089564263421749e-02 7.889526118746313654e-02 4.300000000000000000e+02 1.136635830879560544e-05 4.300000000000000000e+02 6.169062927245897040e-05 4.300000000000000000e+02 7.967601101143126959e-05
1.074481074481074480e-03 6.746036435857979963e-02 8.600089564263421749e-02 7.889526118746313654e-02 4.400000000000000000e+02 1.110785649935126779e-05 4.400000000000000000e+02 5.663131682114263117e-05 4.400000000000000000e+02 4.397103485260184599e-05
1.098901098901098900e-03 6.899114440432492501e-02 8.970998564597081060e-02 8.258528060444206287e-02 4.500000000000000000e+02 1.086086321682108159e-05 4.500000000000000000e+02 8.871875511114865804e-05 4.500000000000000000e+02 6.471962080258211259e-05
1.123321123321123320e-03 7.052176202794499527e-02 8.970998564597081060e-02 8.258528060444206287e-02 4.600000000000000000e+02 1.062462643773125960e-05 4.600000000000000000e+02 7.140762315299612579e-05 4.600000000000000000e+02 7.999653142795414397e-05
1.147741147741147740e-03 7.205221362598961121e-02 8.970998564597081060e-02 8.627530002142097532e-02 4.700000000000000000e+02 1.039845829189126760e-05 4.700000000000000000e+02 4.798706163892659475e-05 4.700000000000000000e+02 1.074019100426837180e-04
1.172161172161172160e-03 7.358249559539925544e-02 8.970998564597081060e-02 8.627530002142097532e-02 4.800000000000000000e+02 1.018172836142006072e-05 4.800000000000000000e+02 4.656824026553846795e-05 4.800000000000000000e+02 3.978048313906837975e-05
1.196581196581196580e-03 7.511260433351373000e-02 9.341907564930740371e-02 8.996531943839988776e-02 4.900000000000000000e+02 9.973857802859384749e-06 4.900000000000000000e+02 5.222469362641296613e-05 4.900000000000000000e+02 2.505328642479732080e-05
1.221001221001221000e-03 7.664253623808064964e-02 9.712816565264399682e-02 8.996531943839988776e-02 5.000000000000000000e+02 9.774314176685081439e-06 5.000000000000000000e+02 2.326880051372744073e-05 5.000000000000000000e+02 1.367726221603946662e-04
1.245421245421245420e-03 7.817228770726399045e-02 9.712816565264399682e-02 8.996531943839988776e-02 5.100000000000000000e+02 9.582606886896442229e-06 5.100000000000000000e+02 1.021959112639567830e-04 5.100000000000000000e+02 1.228957170723390968e-04
1.269841269841269840e-03 7.970185513965247215e-02 9.712816565264399682e-02 9.365533885537881409e-02 5.200000000000000000e+02 9.398283148217773591e-06 5.200000000000000000e+02 8.050689373217095716e-05 5.200000000000000000e+02 6.509940012262835688e-05
1.294261294261294260e-03 8.123123493426812058e-02 1.008372556559805899e-01 9.365533885537881409e-02 5.300000000000000000e+02 9.220924411069718248e-06 5.300000000000000000e+02 9.249239615078847800e-05 5.300000000000000000e+02 6.037125221711828622e-05
1.318681318681318680e-03 8.276042349057469161e-02 1.008372556559805899e-01 9.734535827235772654e-02 5.400000000000000000e+02 9.050143184757227890e-06 5.400000000000000000e+02 1.297866797008842337e-04 5.400000000000000000e+02 6.522462799818982504e-05
1.343101343101343100e-03 8.428941720848612262e-02 1.045463456593171969e-01 9.734535827235772654e-02 5.500000000000000000e+02 8.885580208059052902e-06 5.500000000000000000e+02 8.118056305952075320e-05 5.500000000000000000e+02 8.790191009665962571e-05
1.367521367521367520e-03 8.581821248837512295e-02 1.045463456593171969e-01 1.010353776893366529e-01 5.600000000000000000e+02 8.726901923701248969e-06 5.600000000000000000e+02 6.875021716812964765e-05 5.600000000000000000e+02 3.337108589110371440e-05
1.391941391941391940e-03 8.734680573108151436e-02 1.045463456593171969e-01 1.010353776893366529e-01 5.700000000000000000e+02 8.573798219293423618e-06 5.700000000000000000e+02 1.720701386868184763e-05 5.700000000000000000e+02 2.406785494965120353e-05
1.416361416361416360e-03 8.887519333792079368e-02 1.082554356626537900e-01 1.010353776893366529e-01 5.800000000000000000e+02 8.425980402431687951e-06 5.800000000000000000e+02 8.707449951592176286e-05 5.800000000000000000e+02 8.669633163121121910e-05
1.440781440781440780e-03 9.040337171069255662e-02 1.082554356626537900e-01 1.047253971063155653e-01 5.900000000000000000e+02 8.283179382173357696e-06 5.900000000000000000e+02 1.187991176120324437e-04 5.900000000000000000e+02 1.114995921927779669e-04
1.465201465201465200e-03 9.193133725168900483e-02 1.119645256659903831e-01 1.047253971063155653e-01 6.000000000000000000e+02 8.145144032742227666e-06 6.000000000000000000e+02 4.064885608176631575e-05 6.000000000000000000e+02 2.234900273005168444e-05
1.489621489621489620e-03 9.345908636370339750e-02 1.119645256659903831e-01 1.084154165232944916e-01 6.100000000000000000e+02 8.011639718543122563e-06 6.100000000000000000e+02 2.367905449009688096e-05 6.100000000000000000e+02 5.406625587839454332e-05
1.514041514041514040e-03 9.498661545003851681e-02 1.156736156693269763e-01 1.084154165232944916e-01 6.200000000000000000e+02 7.882446962069110274e-06 6.200000000000000000e+02 7.804486958736281085e-05 6.200000000000000000e+02 6.425853737159856085e-05
1.538461538461538460e-03 9.651392091451510558e-02 1.156736156693269763e-01 1.084154165232944916e-01 6.300000000000000000e+02 7.757360239066208245e-06 6.300000000000000000e+02 6.520027153139715172e-05 6.300000000000000000e+02 4.980108908279790752e-05
1.562881562881562880e-03 9.804099916148044380e-02 1.156736156693269763e-01 1.121054359402734041e-01 6.400000000000000000e+02 7.636186886726849046e-06 6.400000000000000000e+02 8.085289652345985830e-05 6.400000000000000000e+02 5.224904134543509901e-05
1.587301587301587300e-03 9.956784659581666141e-02 1.156736156693269763e-01 1.121054359402734041e-01 6.500000000000000000e+02 7.518746112879156766e-06 6.500000000000000000e+02 1.063254078546828975e-04 6.500000000000000000e+02 6.422346677060923657e-05
1.611721611721611720e-03 1.010944596229493009e-01 1.193827056726635694e-01 1.157954553572523304e-01 6.600000000000000000e+02 7.404868095419911525e-06 6.600000000000000000e+02 5.423618049223410807e-05 6.600000000000000000e+02 6.840893697095961376e-05
1.636141636141636140e-03 1.026208346488557965e-01 1.193827056726635694e-01 1.157954553572523304e-01 6.700000000000000000e+02 7.294393162568061337e-06 6.700000000000000000e+02 1.526710581500468733e-04 6.700000000000000000e+02 7.866130519329406939e-05
1.660561660561660560e-03 1.041469680800738429e-01 1.230917956760001625e-01 1.157954553572523304e-01 6.800000000000000000e+02 7.187171045432713009e-06 6.800000000000000000e+02 8.116941619285107524e-06 6.800000000000000000e+02 1.108723335214868141e-04
1.684981684981684980e-03 1.056728563237099433e-01 1.230917956760001625e-01 1.194854747742312429e-01 6.900000000000000000e+02 7.083060195795948097e-06 6.900000000000000000e+02 5.248727576954163632e-05 6.900000000000000000e+02 9.329774782041705254e-05
1.709401709401709400e-03 1.071984957874478200e-01 1.230917956760001625e-01 1.194854747742312429e-01 7.000000000000000000e+02 6.981927162404892840e-06 7.000000000000000000e+02 3.031098382341800595e-05 7.000000000000000000e+02 5.587609402834616305e-05
1.733821733821733820e-03 1.087238828795568518e-01 1.268008856793367556e-01 1.231754941912101553e-01 7.100000000000000000e+02 6.883646020070701956e-06 7.100000000000000000e+02 6.058570523194342362e-05 7.100000000000000000e+02 6.648906138611634378e-05
1.758241758241758240e-03 1.102490140089006365e-01 1.268008856793367556e-01 1.231754941912101553e-01 7.200000000000000000e+02 6.788097846389649857e-06 7.200000000000000000e+02 8.510491478967745693e-05 7.200000000000000000e+02 7.251988834492179470e-05
1.782661782661782660e-03 1.117738855849453178e-01 1.305099756826733626e-01 1.268655136081890678e-01 7.300000000000000000e+02 6.695170241536191143e-06 7.300000000000000000e+02 8.148965633053778870e-05 7.300000000000000000e+02 5.076889780148222537e-05
1.807081807081807080e-03 1.132984940177680783e-01 1.305099756826733626e-01 1.268655136081890678e-01 7.400000000000000000e+02 6.604756887064558152e-06 7.400000000000000000e+02 1.253989227483787454e-04 7.400000000000000000e+02 9.456198069956156234e-05
1.831501831501831500e-03 1.148228357180656606e-01 1.305099756826733626e-01 1.268655136081890678e-01 7.500000000000000000e+02 6.516757140021122432e-06 7.500000000000000000e+02 4.502012076259421906e-05 7.500000000000000000e+02 3.867049270748209395e-05
1.855921855921855920e-03 1.163469070971626940e-01 1.342190656860099418e-01 1.268655136081890678e-01 7.600000000000000000e+02 6.431075659163324934e-06 7.600000000000000000e+02 1.145335619886267057e-04 7.600000000000000000e+02 9.921726715846304503e-05
1.880341880341880340e-03 1.178707045670202846e-01 1.342190656860099418e-01 1.305555330251680080e-01 7.700000000000000000e+02 6.347622060330281003e-06 7.700000000000000000e+02 6.555030062123941672e-05 7.700000000000000000e+02 9.768011010864296063e-05
1.904761904761904760e-03 1.193942245402443425e-01 1.379281556893465488e-01 1.342455524421469204e-01 7.800000000000000000e+02 6.266310598363785562e-06 7.800000000000000000e+02 7.517829044102843680e-05 7.800000000000000000e+02 6.041336663629429446e-05
1.929181929181929180e-03 1.209174634300940465e-01 1.379281556893465488e-01 1.342455524421469204e-01 7.900000000000000000e+02 6.187059873187999007e-06 7.900000000000000000e+02 3.527548424965951975e-05 7.900000000000000000e+02 1.977076681172694112e-05
1.953601953601953600e-03 1.224404176504903796e-01 1.379281556893465488e-01 1.342455524421469204e-01 8.000000000000000000e+02 6.109792558017564751e-06 8.000000000000000000e+02 5.014841320577620356e-05 8.000000000000000000e+02 6.789674039585378640e-05
1.978021978021978020e-03 1.239630836160244831e-01 1.416372456926831280e-01 1.342455524421469204e-01 8.100000000000000000e+02 6.034435147639440313e-06 8.100000000000000000e+02 5.254188148456882010e-05 8.100000000000000000e+02 1.186500769626814238e-04
2.002442002442002440e-03 1.254854577419660944e-01 1.453463356960197350e-01 1.379355718591258328e-01 8.200000000000000000e+02 5.960917725195503459e-06 8.200000000000000000e+02 5.751938118027956337e-05 8.200000000000000000e+02 3.103511488429283089e-05
2.026862026862026860e-03 1.270075364442720123e-01 1.453463356960197350e-01 1.416255912761047453e-01 8.300000000000000000e+02 5.889173745834308215e-06 8.300000000000000000e+02 7.136869416414319805e-05 8.300000000000000000e+02 9.651483101619017868e-05
2.051282051282051280e-03 1.285293161395946182e-01 1.453463356960197350e-01 1.416255912761047453e-01 8.400000000000000000e+02 5.819139835806392820e-06 8.400000000000000000e+02 5.594210457613398767e-05 8.400000000000000000e+02 8.744405944955729512e-05
2.075702075702075700e-03 1.300507932452901194e-01 1.490554256993563143e-01 1.453156106930836855e-01 8.500000000000000000e+02 5.750755605762321882e-06 8.500000000000000000e+02 2.562666356729747234e-05 8.500000000000000000e+02 6.881648428209939379e-05
2.100122100122100120e-03 1.315719641794271533e-01 1.490554256993563143e-01 1.453156106930836855e-01 8.600000000000000000e+02 5.683963477119561761e-06 8.600000000000000000e+02 6.388031041940807884e-05 8.600000000000000000e+02 6.479353483239927599e-05
2.124542124542124540e-03 1.330928253607951417e-01 1.527645157026929212e-01 1.453156106930836855e-01 8.700000000000000000e+02 5.618708520366382066e-06 8.700000000000000000e+02 8.352602717916924734e-05 8.700000000000000000e+02 1.806632375132231070e-04
2.148962148962148960e-03 1.346133732089127288e-01 1.527645157026929212e-01 1.490056301100625979e-01 8.800000000000000000e+02 5.554938304441274512e-06 8.800000000000000000e+02 5.654612843116639461e-05 8.800000000000000000e+02 2.118491769882273481e-05
2.173382173382173380e-03 1.361336041440362743e-01 1.527645157026929212e-01 1.526956495270415104e-01 8.900000000000000000e+02 5.492602756251368020e-06 8.900000000000000000e+02 5.546617488460010175e-05 8.900000000000000000e+02 2.517827679677196051e-05
2.197802197802197800e-03 1.376535145871682075e-01 1.527645157026929212e-01 1.526956495270415104e-01 9.000000000000000000e+02 5.431654029606228276e-06 9.000000000000000000e+02 3.971478403667899745e-05 9.000000000000000000e+02 2.624016933251329864e-05
2.222222222222222220e-03 1.391731009600654378e-01 1.564736057060295282e-01 1.563856689440204228e-01 9.100000000000000000e+02 5.372046382716701142e-06 9.100000000000000000e+02 5.395620126466189496e-05 9.100000000000000000e+02 3.820071498830178658e-05
2.246642246642246640e-03 1.406923596852478475e-01 1.564736057060295282e-01 1.526956495270415104e-01 9.200000000000000000e+02 5.313736063767033756e-06 9.200000000000000000e+02 5.379391129482090003e-05 9.200000000000000000e+02 2.309982176710404124e-05
2.271062271062271060e-03 1.422112871860066741e-01 1.601826957093661075e-01 1.600756883609993353e-01 9.300000000000000000e+02 5.256681203880448081e-06 9.300000000000000000e+02 3.020816635558751467e-05 9.300000000000000000e+02 6.161996078034932996e-05
2.295482295482295480e-03 1.437298798864128924e-01 1.601826957093661075e-01 1.563856689440204228e-01 9.400000000000000000e+02 5.200841716847040101e-06 9.400000000000000000e+02 5.738758276494385031e-05 9.400000000000000000e+02 3.256541094850682922e-05
2.319902319902319900e-03 1.452481342113258189e-01 1.601826957093661075e-01 1.600756883609993353e-01 9.500000000000000000e+02 5.146179205249011397e-06 9.500000000000000000e+02 1.433765570109364975e-04 9.500000000000000000e+02 1.037252341768206220e-04
2.344322344322344320e-03 1.467660465864012442e-01 1.638917857127027145e-01 1.600756883609993353e-01 9.600000000000000000e+02 5.092656872477211379e-06 9.600000000000000000e+02 3.802516595147182574e-05 9.600000000000000000e+02 7.123030835866112249e-05
2.368742368742368740e-03 1.482836134381000648e-01 1.638917857127027145e-01 1.637657077779782755e-01 9.700000000000000000e+02 5.040239440090369482e-06 9.700000000000000000e+02 6.484152863856340978e-05 9.700000000000000000e+02 5.717009679538334377e-05
2.393162393162393160e-03 1.498008311936965820e-01 1.676008757160392937e-01 1.637657077779782755e-01 9.800000000000000000e+02 4.988893070383113273e-06 9.800000000000000000e+02 5.799120008145499928e-05 9.800000000000000000e+02 7.891287286046483459e-06
2.417582417582417580e-03 1.513176962812869675e-01 1.676008757160392937e-01 1.637657077779782755e-01 9.900000000000000000e+02 4.938585293523411667e-06 9.900000000000000000e+02 8.026271065434201213e-05 9.900000000000000000e+02 4.220633690952821842e-05
2.442002442002442000e-03 1.528342051297977289e-01 1.676008757160392937e-01 1.637657077779782755e-01 1.000000000000000000e+03 4.889284939153709832e-06 1.000000000000000000e+03 4.326477834723925194e-05 1.000000000000000000e+03 2.880034624371883824e-05
2.466422466422466420e-03 1.543503541689939529e-01 1.713099657193759007e-01 1.674557271949571879e-01 1.010000000000000000e+03 4.840962071986176804e-06 1.010000000000000000e+03 8.625533795495143831e-05 1.010000000000000000e+03 5.458100682102478142e-05
2.490842490842490840e-03 1.558661398294878264e-01 1.713099657193759007e-01 1.674557271949571879e-01 1.020000000000000000e+03 4.793587931261226328e-06 1.020000000000000000e+03 1.097289359409627971e-04 1.020000000000000000e+03 2.661227661062261644e-05
2.515262515262515260e-03 1.573815585427471020e-01 1.750190557227124799e-01 1.711457466119361004e-01 1.030000000000000000e+03 4.747134873663893009e-06 1.030000000000000000e+03 4.540255434783385495e-05 1.030000000000000000e+03 6.493390568296670282e-05
2.539682539682539680e-03 1.588966067411032579e-01 1.750190557227124799e-01 1.711457466119361004e-01 1.040000000000000000e+03 4.701576319589470747e-06 1.040000000000000000e+03 1.306395116986259801e-05 1.040000000000000000e+03 4.621759351236311841e-05
2.564102564102564100e-03 1.604112808577602134e-01 1.787281457260490869e-01 1.711457466119361004e-01 1.050000000000000000e+03 4.656886702463806952e-06 1.050000000000000000e+03 3.750465155701284331e-05 1.050000000000000000e+03 1.357384692811405589e-05
2.588522588522588520e-03 1.619255773268025167e-01 1.787281457260490869e-01 1.748357660289150128e-01 1.060000000000000000e+03 4.613041420929099041e-06 1.060000000000000000e+03 8.595182046466531454e-05 1.060000000000000000e+03 5.808848317719670208e-05
2.612942612942612940e-03 1.634394925832037548e-01 1.787281457260490869e-01 1.748357660289150128e-01 1.070000000000000000e+03 4.570016793706224423e-06 1.070000000000000000e+03 3.363862962498376778e-05 1.070000000000000000e+03 1.020091904986530174e-04
2.637362637362637360e-03 1.649530230628349914e-01 1.824372357293856939e-01 1.748357660289150128e-01 1.080000000000000000e+03 4.527790016981762298e-06 1.080000000000000000e+03 3.761462750969970213e-05 1.080000000000000000e+03 2.203619345520308007e-05
2.661782661782661780e-03 1.664661652024731486e-01 1.824372357293856939e-01 1.785257854458939253e-01 1.090000000000000000e+03 4.486339124155481979e-06 1.090000000000000000e+03 5.471656352536050598e-05 1.090000000000000000e+03 5.449983221382815875e-05
2.686202686202686200e-03 1.679789154398094730e-01 1.824372357293856939e-01 1.785257854458939253e-01 1.100000000000000000e+03 4.445642947738993352e-06 1.100000000000000000e+03 8.909386480487290459e-05 1.100000000000000000e+03 8.959784520313510364e-05
2.710622710622710620e-03 1.694912702134577231e-01 1.861463257327222731e-01 1.822158048628728655e-01 1.110000000000000000e+03 4.405681083347475896e-06 1.110000000000000000e+03 1.054715275639403217e-04 1.110000000000000000e+03 4.023808095028943700e-05
2.735042735042735040e-03 1.710032259629628015e-01 1.898554157360588801e-01 1.822158048628728655e-01 1.120000000000000000e+03 4.366433855631852610e-06 1.120000000000000000e+03 1.335865520940454935e-04 1.120000000000000000e+03 7.544653964762375634e-05
2.759462759462759460e-03 1.725147791288088872e-01 1.898554157360588801e-01 1.859058242798517779e-01 1.130000000000000000e+03 4.327882285990201530e-06 1.130000000000000000e+03 7.870336800131669762e-05 1.130000000000000000e+03 1.006180688739923701e-04
2.783882783882783880e-03 1.740259261524280399e-01 1.935645057393954593e-01 1.859058242798517779e-01 1.140000000000000000e+03 4.290008061989065046e-06 1.140000000000000000e+03 1.755643303041668591e-05 1.140000000000000000e+03 5.039057794647679254e-05
2.808302808302808300e-03 1.755366634762084155e-01 1.935645057393954593e-01 1.859058242798517779e-01 1.150000000000000000e+03 4.252793508414167692e-06 1.150000000000000000e+03 3.291316823010404316e-05 1.150000000000000000e+03 4.094909996639088190e-05
